Entity,Code,Date,Total confirmed cases ,,,,,
Colombia,COL,15-Mar-20,34,,,,,
Colombia,COL,16-Mar-20,45,,,,,
Colombia,COL,17-Mar-20,57,,,,,
Colombia,COL,18-Mar-20,65,,,,,
Colombia,COL,19-Mar-20,102,,,,,
Colombia,COL,20-Mar-20,128,,,,,
Colombia,COL,21-Mar-20,158,,,,,
Colombia,COL,22-Mar-20,210,,,,,
Colombia,COL,23-Mar-20,235,,,,,
Colombia,COL,24-Mar-20,306,,,,,
Colombia,COL,25-Mar-20,378,,,,,
Colombia,COL,26-Mar-20,470,,,,,
Colombia,COL,27-Mar-20,491,,,,,
Colombia,COL,28-Mar-20,539,,,,,
Colombia,COL,29-Mar-20,608,,,,,
Colombia,COL,30-Mar-20,702,,,,,
Colombia,COL,31-Mar-20,798,,,,,
Colombia,COL,1-Apr-20,906,,,,,
Colombia,COL,2-Apr-20,1065,,,,,
Colombia,COL,3-Apr-20,1161,,,,,
Colombia,COL,4-Apr-20,1267,,,,,
Colombia,COL,5-Apr-20,1406,,,,,
Colombia,COL,6-Apr-20,1485,,,,,
Colombia,COL,7-Apr-20,1579,,,,,
Colombia,COL,8-Apr-20,1780,,,,,
Colombia,COL,9-Apr-20,2054,,,,,
Colombia,COL,10-Apr-20,2223,,,,,
Colombia,COL,11-Apr-20,2473,,,,,
Colombia,COL,12-Apr-20,2709,,,,,
Colombia,COL,13-Apr-20,2776,,,,,
Colombia,COL,14-Apr-20,2852,,,,,
Colombia,COL,15-Apr-20,2979,,,,,
Colombia,COL,16-Apr-20,3105,,,,,
Colombia,COL,17-Apr-20,3233,,,,,
Colombia,COL,18-Apr-20,3439,,,,,
Colombia,COL,19-Apr-20,3621,,,,,
Colombia,COL,20-Apr-20,3792,,,,,
Colombia,COL,21-Apr-20,3977,,,,,
Colombia,COL,22-Apr-20,4149,,,,,
Colombia,COL,23-Apr-20,4356,,,,,
Colombia,COL,24-Apr-20,4561,,,,,
Colombia,COL,25-Apr-20,4881,,,,,
Colombia,COL,26-Apr-20,5142,,,,,
Colombia,COL,27-Apr-20,5379,,,,,
Colombia,COL,28-Apr-20,5597,,,,,
Colombia,COL,29-Apr-20,5949,,,,,
Congo,COG,16-Mar-20,1,,,,,
Congo,COG,17-Mar-20,1,,,,,
Congo,COG,18-Mar-20,1,,,,,
Congo,COG,19-Mar-20,3,,,,,
Congo,COG,20-Mar-20,3,,,,,
Congo,COG,21-Mar-20,3,,,,,
Congo,COG,22-Mar-20,4,,,,,
Congo,COG,23-Mar-20,4,,,,,
Congo,COG,24-Mar-20,4,,,,,
Congo,COG,25-Mar-20,4,,,,,
Congo,COG,26-Mar-20,4,,,,,
Congo,COG,27-Mar-20,4,,,,,
Congo,COG,28-Mar-20,4,,,,,
Congo,COG,29-Mar-20,19,,,,,
Congo,COG,30-Mar-20,19,,,,,
Congo,COG,31-Mar-20,19,,,,,
Congo,COG,1-Apr-20,22,,,,,
Congo,COG,2-Apr-20,22,,,,,
Congo,COG,3-Apr-20,41,,,,,
Congo,COG,4-Apr-20,41,,,,,
Congo,COG,5-Apr-20,45,,,,,
Congo,COG,6-Apr-20,45,,,,,
Congo,COG,7-Apr-20,45,,,,,
Congo,COG,8-Apr-20,45,,,,,
Congo,COG,9-Apr-20,60,,,,,
Congo,COG,10-Apr-20,60,,,,,
Congo,COG,11-Apr-20,60,,,,,
Congo,COG,12-Apr-20,60,,,,,
Congo,COG,13-Apr-20,70,,,,,
Congo,COG,14-Apr-20,70,,,,,
Congo,COG,15-Apr-20,74,,,,,
Congo,COG,16-Apr-20,117,,,,,
Congo,COG,17-Apr-20,117,,,,,
Congo,COG,18-Apr-20,143,,,,,
Congo,COG,19-Apr-20,143,,,,,
Congo,COG,20-Apr-20,160,,,,,
Congo,COG,21-Apr-20,160,,,,,
Congo,COG,22-Apr-20,165,,,,,
Congo,COG,23-Apr-20,186,,,,,
Congo,COG,24-Apr-20,186,,,,,
Congo,COG,25-Apr-20,200,,,,,
Congo,COG,26-Apr-20,200,,,,,
Congo,COG,27-Apr-20,200,,,,,
Congo,COG,28-Apr-20,207,,,,,
Congo,COG,29-Apr-20,207,,,,,
Costa Rica,CRI,7-Mar-20,1,,,,,
Costa Rica,CRI,9-Mar-20,5,,,,,
Costa Rica,CRI,10-Mar-20,9,,,,,
Costa Rica,CRI,11-Mar-20,13,,,,,
Costa Rica,CRI,12-Mar-20,22,,,,,
Costa Rica,CRI,13-Mar-20,23,,,,,
Costa Rica,CRI,14-Mar-20,26,,,,,
Costa Rica,CRI,15-Mar-20,27,,,,,
Costa Rica,CRI,16-Mar-20,35,,,,,
Costa Rica,CRI,17-Mar-20,41,,,,,
Costa Rica,CRI,18-Mar-20,50,,,,,
Costa Rica,CRI,19-Mar-20,69,,,,,
Costa Rica,CRI,20-Mar-20,87,,,,,
Costa Rica,CRI,21-Mar-20,113,,,,,
Costa Rica,CRI,22-Mar-20,117,,,,,
Costa Rica,CRI,23-Mar-20,134,,,,,
Costa Rica,CRI,24-Mar-20,158,,,,,
Costa Rica,CRI,25-Mar-20,177,,,,,
Costa Rica,CRI,26-Mar-20,201,,,,,
Costa Rica,CRI,27-Mar-20,231,,,,,
Costa Rica,CRI,28-Mar-20,263,,,,,
Costa Rica,CRI,29-Mar-20,295,,,,,
Costa Rica,CRI,30-Mar-20,314,,,,,
Costa Rica,CRI,31-Mar-20,330,,,,,
Costa Rica,CRI,1-Apr-20,347,,,,,
Costa Rica,CRI,2-Apr-20,375,,,,,
Costa Rica,CRI,3-Apr-20,396,,,,,
Costa Rica,CRI,4-Apr-20,416,,,,,
Costa Rica,CRI,5-Apr-20,435,,,,,
Costa Rica,CRI,6-Apr-20,454,,,,,
Costa Rica,CRI,7-Apr-20,467,,,,,
Costa Rica,CRI,8-Apr-20,483,,,,,
Costa Rica,CRI,9-Apr-20,502,,,,,
Costa Rica,CRI,10-Apr-20,539,,,,,
Costa Rica,CRI,11-Apr-20,558,,,,,
Costa Rica,CRI,12-Apr-20,577,,,,,
Costa Rica,CRI,13-Apr-20,595,,,,,
Costa Rica,CRI,14-Apr-20,612,,,,,
Costa Rica,CRI,15-Apr-20,618,,,,,
Costa Rica,CRI,16-Apr-20,626,,,,,
Costa Rica,CRI,17-Apr-20,642,,,,,
Costa Rica,CRI,18-Apr-20,649,,,,,
Costa Rica,CRI,19-Apr-20,655,,,,,
Costa Rica,CRI,20-Apr-20,660,,,,,
Costa Rica,CRI,21-Apr-20,662,,,,,
Costa Rica,CRI,22-Apr-20,669,,,,,
Costa Rica,CRI,23-Apr-20,681,,,,,
Costa Rica,CRI,24-Apr-20,687,,,,,
Costa Rica,CRI,25-Apr-20,687,,,,,
Costa Rica,CRI,26-Apr-20,693,,,,,
Costa Rica,CRI,27-Apr-20,695,,,,,
Costa Rica,CRI,28-Apr-20,697,,,,,
Costa Rica,CRI,29-Apr-20,705,,,,,
Cote d'Ivoire,CIV,12-Mar-20,1,,,,,
Cote d'Ivoire,CIV,15-Mar-20,4,,,,,
Cote d'Ivoire,CIV,16-Mar-20,4,,,,,
Cote d'Ivoire,CIV,17-Mar-20,5,,,,,
Cote d'Ivoire,CIV,18-Mar-20,5,,,,,
Cote d'Ivoire,CIV,19-Mar-20,6,,,,,
Cote d'Ivoire,CIV,20-Mar-20,9,,,,,
Cote d'Ivoire,CIV,21-Mar-20,14,,,,,
Cote d'Ivoire,CIV,22-Mar-20,17,,,,,
Cote d'Ivoire,CIV,23-Mar-20,25,,,,,
Cote d'Ivoire,CIV,24-Mar-20,25,,,,,
Cote d'Ivoire,CIV,25-Mar-20,73,,,,,
Cote d'Ivoire,CIV,26-Mar-20,80,,,,,
Cote d'Ivoire,CIV,27-Mar-20,96,,,,,
Cote d'Ivoire,CIV,28-Mar-20,101,,,,,
Cote d'Ivoire,CIV,29-Mar-20,140,,,,,
Cote d'Ivoire,CIV,30-Mar-20,165,,,,,
Cote d'Ivoire,CIV,31-Mar-20,168,,,,,
Cote d'Ivoire,CIV,1-Apr-20,168,,,,,
Cote d'Ivoire,CIV,2-Apr-20,190,,,,,
Cote d'Ivoire,CIV,3-Apr-20,194,,,,,
Cote d'Ivoire,CIV,4-Apr-20,218,,,,,
Cote d'Ivoire,CIV,5-Apr-20,245,,,,,
Cote d'Ivoire,CIV,6-Apr-20,261,,,,,
Cote d'Ivoire,CIV,7-Apr-20,323,,,,,
Cote d'Ivoire,CIV,8-Apr-20,349,,,,,
Cote d'Ivoire,CIV,9-Apr-20,384,,,,,
Cote d'Ivoire,CIV,10-Apr-20,444,,,,,
Cote d'Ivoire,CIV,11-Apr-20,480,,,,,
Cote d'Ivoire,CIV,12-Apr-20,533,,,,,
Cote d'Ivoire,CIV,13-Apr-20,574,,,,,
Cote d'Ivoire,CIV,14-Apr-20,626,,,,,
Cote d'Ivoire,CIV,15-Apr-20,626,,,,,
Cote d'Ivoire,CIV,16-Apr-20,654,,,,,
Cote d'Ivoire,CIV,17-Apr-20,688,,,,,
Cote d'Ivoire,CIV,18-Apr-20,742,,,,,
Cote d'Ivoire,CIV,19-Apr-20,801,,,,,
Cote d'Ivoire,CIV,20-Apr-20,847,,,,,
Cote d'Ivoire,CIV,21-Apr-20,879,,,,,
Cote d'Ivoire,CIV,22-Apr-20,916,,,,,
Cote d'Ivoire,CIV,23-Apr-20,952,,,,,
Cote d'Ivoire,CIV,24-Apr-20,1004,,,,,
Cote d'Ivoire,CIV,25-Apr-20,1077,,,,,
Cote d'Ivoire,CIV,26-Apr-20,1111,,,,,
Cote d'Ivoire,CIV,27-Apr-20,1150,,,,,
Cote d'Ivoire,CIV,28-Apr-20,1164,,,,,
Cote d'Ivoire,CIV,29-Apr-20,1183,,,,,
Croatia,HRV,26-Feb-20,1,,,,,
Croatia,HRV,27-Feb-20,2,,,,,
Croatia,HRV,28-Feb-20,3,,,,,
Croatia,HRV,29-Feb-20,5,,,,,
Croatia,HRV,1-Mar-20,5,,,,,
Croatia,HRV,2-Mar-20,7,,,,,
Croatia,HRV,3-Mar-20,8,,,,,
Croatia,HRV,4-Mar-20,9,,,,,
Croatia,HRV,6-Mar-20,10,,,,,
Croatia,HRV,7-Mar-20,11,,,,,
Croatia,HRV,8-Mar-20,12,,,,,
Croatia,HRV,11-Mar-20,13,,,,,
Croatia,HRV,12-Mar-20,16,,,,,
Croatia,HRV,13-Mar-20,25,,,,,
Croatia,HRV,14-Mar-20,31,,,,,
Croatia,HRV,15-Mar-20,37,,,,,
Croatia,HRV,16-Mar-20,48,,,,,
Croatia,HRV,17-Mar-20,56,,,,,
Croatia,HRV,18-Mar-20,69,,,,,
Croatia,HRV,19-Mar-20,81,,,,,
Croatia,HRV,20-Mar-20,104,,,,,
Croatia,HRV,21-Mar-20,126,,,,,
Croatia,HRV,22-Mar-20,206,,,,,
Croatia,HRV,23-Mar-20,235,,,,,
Croatia,HRV,24-Mar-20,306,,,,,
Croatia,HRV,25-Mar-20,382,,,,,
Croatia,HRV,26-Mar-20,418,,,,,
Croatia,HRV,27-Mar-20,495,,,,,
Croatia,HRV,28-Mar-20,586,,,,,
Croatia,HRV,29-Mar-20,657,,,,,
Croatia,HRV,30-Mar-20,713,,,,,
Croatia,HRV,31-Mar-20,790,,,,,
Croatia,HRV,1-Apr-20,867,,,,,
Croatia,HRV,2-Apr-20,963,,,,,
Croatia,HRV,3-Apr-20,1011,,,,,
Croatia,HRV,4-Apr-20,1079,,,,,
Croatia,HRV,5-Apr-20,1126,,,,,
Croatia,HRV,6-Apr-20,1182,,,,,
Croatia,HRV,7-Apr-20,1222,,,,,
Croatia,HRV,8-Apr-20,1282,,,,,
Croatia,HRV,9-Apr-20,1343,,,,,
Croatia,HRV,10-Apr-20,1407,,,,,
Croatia,HRV,11-Apr-20,1495,,,,,
Croatia,HRV,12-Apr-20,1534,,,,,
Croatia,HRV,13-Apr-20,1600,,,,,
Croatia,HRV,14-Apr-20,1650,,,,,
Croatia,HRV,15-Apr-20,1704,,,,,
Croatia,HRV,16-Apr-20,1741,,,,,
Croatia,HRV,17-Apr-20,1791,,,,,
Croatia,HRV,18-Apr-20,1814,,,,,
Croatia,HRV,19-Apr-20,1832,,,,,
Croatia,HRV,20-Apr-20,1871,,,,,
Croatia,HRV,21-Apr-20,1881,,,,,
Croatia,HRV,22-Apr-20,1908,,,,,
Croatia,HRV,23-Apr-20,1950,,,,,
Croatia,HRV,24-Apr-20,1981,,,,,
Croatia,HRV,25-Apr-20,2009,,,,,
Croatia,HRV,26-Apr-20,2016,,,,,
Croatia,HRV,27-Apr-20,2030,,,,,
Croatia,HRV,28-Apr-20,2039,,,,,
Croatia,HRV,29-Apr-20,2047,,,,,
Cuba,CUB,12-Mar-20,3,,,,,
Cuba,CUB,14-Mar-20,4,,,,,
Cuba,CUB,15-Mar-20,4,,,,,
Cuba,CUB,18-Mar-20,7,,,,,
Cuba,CUB,19-Mar-20,11,,,,,
Cuba,CUB,20-Mar-20,16,,,,,
Cuba,CUB,21-Mar-20,21,,,,,
Cuba,CUB,22-Mar-20,25,,,,,
Cuba,CUB,23-Mar-20,35,,,,,
Cuba,CUB,24-Mar-20,40,,,,,
Cuba,CUB,25-Mar-20,48,,,,,
Cuba,CUB,26-Mar-20,57,,,,,
Cuba,CUB,27-Mar-20,67,,,,,
Cuba,CUB,28-Mar-20,80,,,,,
Cuba,CUB,29-Mar-20,119,,,,,
Cuba,CUB,30-Mar-20,139,,,,,
Cuba,CUB,31-Mar-20,170,,,,,
Cuba,CUB,1-Apr-20,186,,,,,
Cuba,CUB,2-Apr-20,212,,,,,
Cuba,CUB,3-Apr-20,233,,,,,
Cuba,CUB,4-Apr-20,269,,,,,
Cuba,CUB,5-Apr-20,288,,,,,
Cuba,CUB,6-Apr-20,320,,,,,
Cuba,CUB,7-Apr-20,350,,,,,
Cuba,CUB,8-Apr-20,396,,,,,
Cuba,CUB,9-Apr-20,457,,,,,
Cuba,CUB,10-Apr-20,515,,,,,
Cuba,CUB,11-Apr-20,564,,,,,
Cuba,CUB,12-Apr-20,620,,,,,
Cuba,CUB,13-Apr-20,669,,,,,
Cuba,CUB,14-Apr-20,726,,,,,
Cuba,CUB,15-Apr-20,766,,,,,
Cuba,CUB,16-Apr-20,814,,,,,
Cuba,CUB,17-Apr-20,862,,,,,
Cuba,CUB,18-Apr-20,923,,,,,
Cuba,CUB,19-Apr-20,986,,,,,
Cuba,CUB,20-Apr-20,1035,,,,,
Cuba,CUB,21-Apr-20,1087,,,,,
Cuba,CUB,22-Apr-20,1137,,,,,
Cuba,CUB,23-Apr-20,1189,,,,,
Cuba,CUB,24-Apr-20,1235,,,,,
Cuba,CUB,25-Apr-20,1285,,,,,
Cuba,CUB,26-Apr-20,1337,,,,,
Cuba,CUB,27-Apr-20,1369,,,,,
Cuba,CUB,28-Apr-20,1389,,,,,
Cuba,CUB,29-Apr-20,1437,,,,,
Curacao,CUW,13-Mar-20,1,,,,,
Curacao,CUW,20-Mar-20,3,,,,,
Curacao,CUW,24-Mar-20,6,,,,,
Curacao,CUW,26-Mar-20,6,,,,,
Curacao,CUW,27-Mar-20,7,,,,,
Curacao,CUW,28-Mar-20,8,,,,,
Curacao,CUW,29-Mar-20,8,,,,,
Curacao,CUW,30-Mar-20,9,,,,,
Curacao,CUW,1-Apr-20,11,,,,,
Curacao,CUW,2-Apr-20,11,,,,,
Curacao,CUW,3-Apr-20,11,,,,,
Curacao,CUW,4-Apr-20,11,,,,,
Curacao,CUW,5-Apr-20,11,,,,,
Curacao,CUW,6-Apr-20,11,,,,,
Curacao,CUW,7-Apr-20,13,,,,,
Curacao,CUW,8-Apr-20,13,,,,,
Curacao,CUW,9-Apr-20,14,,,,,
Curacao,CUW,10-Apr-20,14,,,,,
Curacao,CUW,11-Apr-20,14,,,,,
Curacao,CUW,12-Apr-20,14,,,,,
Curacao,CUW,13-Apr-20,14,,,,,
Curacao,CUW,14-Apr-20,14,,,,,
Curacao,CUW,15-Apr-20,14,,,,,
Curacao,CUW,16-Apr-20,14,,,,,
Curacao,CUW,17-Apr-20,14,,,,,
Curacao,CUW,18-Apr-20,14,,,,,
Curacao,CUW,19-Apr-20,14,,,,,
Curacao,CUW,20-Apr-20,14,,,,,
Curacao,CUW,21-Apr-20,14,,,,,
Curacao,CUW,22-Apr-20,14,,,,,
Curacao,CUW,23-Apr-20,14,,,,,
Curacao,CUW,24-Apr-20,14,,,,,
Curacao,CUW,25-Apr-20,16,,,,,
Curacao,CUW,26-Apr-20,16,,,,,
Curacao,CUW,27-Apr-20,16,,,,,
Curacao,CUW,28-Apr-20,16,,,,,
Curacao,CUW,29-Apr-20,16,,,,,
Cyprus,CYP,10-Mar-20,2,,,,,
Cyprus,CYP,12-Mar-20,6,,,,,
Cyprus,CYP,14-Mar-20,14,,,,,
Cyprus,CYP,15-Mar-20,21,,,,,
Cyprus,CYP,16-Mar-20,30,,,,,
Cyprus,CYP,17-Mar-20,40,,,,,
Cyprus,CYP,18-Mar-20,40,,,,,
Cyprus,CYP,19-Mar-20,58,,,,,
Cyprus,CYP,20-Mar-20,58,,,,,
Cyprus,CYP,21-Mar-20,67,,,,,
Cyprus,CYP,22-Mar-20,84,,,,,
Cyprus,CYP,23-Mar-20,95,,,,,
Cyprus,CYP,24-Mar-20,116,,,,,
Cyprus,CYP,25-Mar-20,124,,,,,
Cyprus,CYP,26-Mar-20,132,,,,,
Cyprus,CYP,27-Mar-20,146,,,,,
Cyprus,CYP,28-Mar-20,162,,,,,
Cyprus,CYP,29-Mar-20,179,,,,,
Cyprus,CYP,30-Mar-20,214,,,,,
Cyprus,CYP,31-Mar-20,230,,,,,
Cyprus,CYP,1-Apr-20,262,,,,,
Cyprus,CYP,2-Apr-20,320,,,,,
Cyprus,CYP,3-Apr-20,356,,,,,
Cyprus,CYP,4-Apr-20,396,,,,,
Cyprus,CYP,5-Apr-20,426,,,,,
Cyprus,CYP,6-Apr-20,446,,,,,
Cyprus,CYP,7-Apr-20,465,,,,,
Cyprus,CYP,8-Apr-20,494,,,,,
Cyprus,CYP,9-Apr-20,526,,,,,
Cyprus,CYP,10-Apr-20,564,,,,,
Cyprus,CYP,11-Apr-20,595,,,,,
Cyprus,CYP,12-Apr-20,616,,,,,
Cyprus,CYP,13-Apr-20,633,,,,,
Cyprus,CYP,14-Apr-20,662,,,,,
Cyprus,CYP,15-Apr-20,695,,,,,
Cyprus,CYP,16-Apr-20,715,,,,,
Cyprus,CYP,17-Apr-20,735,,,,,
Cyprus,CYP,18-Apr-20,735,,,,,
Cyprus,CYP,19-Apr-20,761,,,,,
Cyprus,CYP,20-Apr-20,767,,,,,
Cyprus,CYP,21-Apr-20,772,,,,,
Cyprus,CYP,22-Apr-20,784,,,,,
Cyprus,CYP,23-Apr-20,790,,,,,
Cyprus,CYP,24-Apr-20,795,,,,,
Cyprus,CYP,25-Apr-20,804,,,,,
Cyprus,CYP,26-Apr-20,810,,,,,
Cyprus,CYP,27-Apr-20,817,,,,,
Cyprus,CYP,28-Apr-20,822,,,,,
Cyprus,CYP,29-Apr-20,837,,,,,
Czech Republic,CZE,2-Mar-20,3,,,,,
Czech Republic,CZE,3-Mar-20,5,,,,,
Czech Republic,CZE,4-Mar-20,5,,,,,
Czech Republic,CZE,5-Mar-20,8,,,,,
Czech Republic,CZE,6-Mar-20,12,,,,,
Czech Republic,CZE,7-Mar-20,19,,,,,
Czech Republic,CZE,8-Mar-20,26,,,,,
Czech Republic,CZE,9-Mar-20,32,,,,,
Czech Republic,CZE,10-Mar-20,40,,,,,
Czech Republic,CZE,11-Mar-20,63,,,,,
Czech Republic,CZE,12-Mar-20,94,,,,,
Czech Republic,CZE,13-Mar-20,116,,,,,
Czech Republic,CZE,14-Mar-20,150,,,,,
Czech Republic,CZE,15-Mar-20,214,,,,,
Czech Republic,CZE,16-Mar-20,298,,,,,
Czech Republic,CZE,17-Mar-20,344,,,,,
Czech Republic,CZE,18-Mar-20,434,,,,,
Czech Republic,CZE,19-Mar-20,522,,,,,
Czech Republic,CZE,20-Mar-20,694,,,,,
Czech Republic,CZE,21-Mar-20,904,,,,,
Czech Republic,CZE,22-Mar-20,995,,,,,
Czech Republic,CZE,23-Mar-20,1165,,,,,
Czech Republic,CZE,24-Mar-20,1236,,,,,
Czech Republic,CZE,25-Mar-20,1394,,,,,
Czech Republic,CZE,26-Mar-20,1654,,,,,
Czech Republic,CZE,27-Mar-20,2062,,,,,
Czech Republic,CZE,28-Mar-20,2279,,,,,
Czech Republic,CZE,29-Mar-20,2663,,,,,
Czech Republic,CZE,30-Mar-20,2829,,,,,
Czech Republic,CZE,31-Mar-20,3002,,,,,
Czech Republic,CZE,1-Apr-20,3308,,,,,
Czech Republic,CZE,2-Apr-20,3589,,,,,
Czech Republic,CZE,3-Apr-20,3858,,,,,
Czech Republic,CZE,4-Apr-20,4190,,,,,
Czech Republic,CZE,5-Apr-20,4472,,,,,
Czech Republic,CZE,6-Apr-20,4587,,,,,
Czech Republic,CZE,7-Apr-20,4822,,,,,
Czech Republic,CZE,8-Apr-20,5017,,,,,
Czech Republic,CZE,9-Apr-20,5312,,,,,
Czech Republic,CZE,10-Apr-20,5569,,,,,
Czech Republic,CZE,11-Apr-20,5732,,,,,
Czech Republic,CZE,12-Apr-20,5902,,,,,
Czech Republic,CZE,13-Apr-20,5991,,,,,
Czech Republic,CZE,14-Apr-20,6059,,,,,
Czech Republic,CZE,15-Apr-20,6141,,,,,
Czech Republic,CZE,16-Apr-20,6303,,,,,
Czech Republic,CZE,17-Apr-20,6433,,,,,
Czech Republic,CZE,18-Apr-20,6549,,,,,
Czech Republic,CZE,19-Apr-20,6654,,,,,
Czech Republic,CZE,20-Apr-20,6787,,,,,
Czech Republic,CZE,21-Apr-20,6914,,,,,
Czech Republic,CZE,22-Apr-20,7041,,,,,
Czech Republic,CZE,23-Apr-20,7136,,,,,
Czech Republic,CZE,24-Apr-20,7188,,,,,
Czech Republic,CZE,25-Apr-20,7273,,,,,
Czech Republic,CZE,26-Apr-20,7352,,,,,
Czech Republic,CZE,27-Apr-20,7404,,,,,
Czech Republic,CZE,28-Apr-20,7449,,,,,
Czech Republic,CZE,29-Apr-20,7504,,,,,
Democratic Republic of Congo,COD,11-Mar-20,1,,,,,
Democratic Republic of Congo,COD,14-Mar-20,2,,,,,
Democratic Republic of Congo,COD,15-Mar-20,2,,,,,
Democratic Republic of Congo,COD,16-Mar-20,2,,,,,
Democratic Republic of Congo,COD,17-Mar-20,3,,,,,
Democratic Republic of Congo,COD,18-Mar-20,3,,,,,
Democratic Republic of Congo,COD,19-Mar-20,14,,,,,
Democratic Republic of Congo,COD,20-Mar-20,14,,,,,
Democratic Republic of Congo,COD,21-Mar-20,14,,,,,
Democratic Republic of Congo,COD,22-Mar-20,23,,,,,
Democratic Republic of Congo,COD,23-Mar-20,26,,,,,
Democratic Republic of Congo,COD,24-Mar-20,26,,,,,
Democratic Republic of Congo,COD,25-Mar-20,45,,,,,
Democratic Republic of Congo,COD,26-Mar-20,45,,,,,
Democratic Republic of Congo,COD,27-Mar-20,54,,,,,
Democratic Republic of Congo,COD,28-Mar-20,58,,,,,
Democratic Republic of Congo,COD,29-Mar-20,58,,,,,
Democratic Republic of Congo,COD,30-Mar-20,81,,,,,
Democratic Republic of Congo,COD,31-Mar-20,98,,,,,
Democratic Republic of Congo,COD,1-Apr-20,98,,,,,
Democratic Republic of Congo,COD,2-Apr-20,123,,,,,
Democratic Republic of Congo,COD,3-Apr-20,123,,,,,
Democratic Republic of Congo,COD,4-Apr-20,134,,,,,
Democratic Republic of Congo,COD,5-Apr-20,154,,,,,
Democratic Republic of Congo,COD,6-Apr-20,154,,,,,
Democratic Republic of Congo,COD,7-Apr-20,161,,,,,
Democratic Republic of Congo,COD,8-Apr-20,180,,,,,
Democratic Republic of Congo,COD,9-Apr-20,183,,,,,
Democratic Republic of Congo,COD,10-Apr-20,215,,,,,
Democratic Republic of Congo,COD,11-Apr-20,223,,,,,
Democratic Republic of Congo,COD,12-Apr-20,234,,,,,
Democratic Republic of Congo,COD,13-Apr-20,234,,,,,
Democratic Republic of Congo,COD,14-Apr-20,235,,,,,
Democratic Republic of Congo,COD,15-Apr-20,254,,,,,
Democratic Republic of Congo,COD,16-Apr-20,267,,,,,
Democratic Republic of Congo,COD,17-Apr-20,287,,,,,
Democratic Republic of Congo,COD,18-Apr-20,307,,,,,
Democratic Republic of Congo,COD,19-Apr-20,327,,,,,
Democratic Republic of Congo,COD,20-Apr-20,332,,,,,
Democratic Republic of Congo,COD,21-Apr-20,350,,,,,
Democratic Republic of Congo,COD,22-Apr-20,359,,,,,
Democratic Republic of Congo,COD,23-Apr-20,377,,,,,
Democratic Republic of Congo,COD,24-Apr-20,394,,,,,
Democratic Republic of Congo,COD,25-Apr-20,416,,,,,
Democratic Republic of Congo,COD,26-Apr-20,442,,,,,
Democratic Republic of Congo,COD,27-Apr-20,459,,,,,
Democratic Republic of Congo,COD,28-Apr-20,471,,,,,
Democratic Republic of Congo,COD,29-Apr-20,491,,,,,
Denmark,DNK,27-Feb-20,1,,,,,
Denmark,DNK,28-Feb-20,1,,,,,
Denmark,DNK,29-Feb-20,2,,,,,
Denmark,DNK,1-Mar-20,3,,,,,
Denmark,DNK,2-Mar-20,4,,,,,
Denmark,DNK,3-Mar-20,5,,,,,
Denmark,DNK,4-Mar-20,8,,,,,
Denmark,DNK,5-Mar-20,10,,,,,
Denmark,DNK,6-Mar-20,20,,,,,
Denmark,DNK,7-Mar-20,23,,,,,
Denmark,DNK,8-Mar-20,31,,,,,
Denmark,DNK,9-Mar-20,38,,,,,
Denmark,DNK,10-Mar-20,113,,,,,
Denmark,DNK,11-Mar-20,264,,,,,
Denmark,DNK,12-Mar-20,516,,,,,
Denmark,DNK,13-Mar-20,676,,,,,
Denmark,DNK,14-Mar-20,804,,,,,
Denmark,DNK,15-Mar-20,827,,,,,
Denmark,DNK,16-Mar-20,875,,,,,
Denmark,DNK,17-Mar-20,932,,,,,
Denmark,DNK,18-Mar-20,1024,,,,,
Denmark,DNK,19-Mar-20,1115,,,,,
Denmark,DNK,20-Mar-20,1151,,,,,
Denmark,DNK,21-Mar-20,1255,,,,,
Denmark,DNK,22-Mar-20,1326,,,,,
Denmark,DNK,23-Mar-20,1395,,,,,
Denmark,DNK,24-Mar-20,1460,,,,,
Denmark,DNK,25-Mar-20,1591,,,,,
Denmark,DNK,26-Mar-20,1724,,,,,
Denmark,DNK,27-Mar-20,1877,,,,,
Denmark,DNK,28-Mar-20,2046,,,,,
Denmark,DNK,29-Mar-20,2201,,,,,
Denmark,DNK,30-Mar-20,2395,,,,,
Denmark,DNK,31-Mar-20,2577,,,,,
Denmark,DNK,1-Apr-20,2860,,,,,
Denmark,DNK,2-Apr-20,3107,,,,,
Denmark,DNK,3-Apr-20,3386,,,,,
Denmark,DNK,4-Apr-20,3757,,,,,
Denmark,DNK,5-Apr-20,4077,,,,,
Denmark,DNK,6-Apr-20,4369,,,,,
Denmark,DNK,7-Apr-20,4681,,,,,
Denmark,DNK,8-Apr-20,5071,,,,,
Denmark,DNK,9-Apr-20,5402,,,,,
Denmark,DNK,10-Apr-20,5635,,,,,
Denmark,DNK,11-Apr-20,5819,,,,,
Denmark,DNK,12-Apr-20,5996,,,,,
Denmark,DNK,13-Apr-20,6174,,,,,
Denmark,DNK,14-Apr-20,6318,,,,,
Denmark,DNK,15-Apr-20,6511,,,,,
Denmark,DNK,16-Apr-20,6681,,,,,
Denmark,DNK,17-Apr-20,6879,,,,,
Denmark,DNK,18-Apr-20,7073,,,,,
Denmark,DNK,19-Apr-20,7242,,,,,
Denmark,DNK,20-Apr-20,7384,,,,,
Denmark,DNK,21-Apr-20,7515,,,,,
